Num_int;farm_id;Tecnico;map_date;Region;Nom_pol;area_pol;latitud;longitud
10825;10825_A;Sebstian;XXXX;XXXX;XXXXX;9,0602190;XXXX;XXXX
10825;10825_B;Andrés;XXXX;XXXX;XXXXX;0,3489910;XXXX;XXXX
10853;10853;Maria;XXXX;XXXX;XXXXX;5,6935870;XXXX;XXXX
11137;11137;Sebstian;XXXX;XXXX;XXXXX;3,9589300;XXXX;XXXX
11778;11778;Andrés;XXXX;XXXX;XXXXX;6,5661170;XXXX;XXXX
11843;11843_A;Maria;XXXX;XXXX;XXXXX;2,3018390;XXXX;XXXX
11843;11843_B;Sebstian;XXXX;XXXX;XXXXX;2,0481110;XXXX;XXXX
11115;11115;Andrés;XXXX;XXXX;XXXXX;14,8834580;XXXX;XXXX
10250;10250;Maria;XXXX;XXXX;XXXXX;4,5987680;XXXX;XXXX
11896;11896;Sebstian;XXXX;XXXX;XXXXX;4,3852420;XXXX;XXXX
10182;10182_A;Andrés;XXXX;XXXX;XXXXX;2,2079190;XXXX;XXXX
10182;10182_B;Maria;XXXX;XXXX;XXXXX;4,0285940;XXXX;XXXX
9787;9787_A;Sebstian;XXXX;XXXX;XXXXX;1,9927000;XXXX;XXXX
9787;9787_B;Andrés;XXXX;XXXX;XXXXX;2,0020870;XXXX;XXXX
9787;9787_C;Maria;XXXX;XXXX;XXXXX;1,4974120;XXXX;XXXX
9787;9787_D;Sebstian;XXXX;XXXX;XXXXX;0,9967270;XXXX;XXXX
9787;9787_E;Andrés;XXXX;XXXX;XXXXX;1,9392560;XXXX;XXXX
9787;9787_F;Maria;XXXX;XXXX;XXXXX;1,4970330;XXXX;XXXX
9912;9912_A;Sebstian;XXXX;XXXX;XXXXX;12,5521040;XXXX;XXXX
9912;9912_B;Andrés;XXXX;XXXX;XXXXX;4,0665830;XXXX;XXXX
9912;9912_C;Maria;XXXX;XXXX;XXXXX;4,9698510;XXXX;XXXX
9788;9788_C;Sebstian;XXXX;XXXX;XXXXX;5,2458970;XXXX;XXXX
9788;9788_D;Andrés;XXXX;XXXX;XXXXX;3,9048010;XXXX;XXXX
9788;9788_B;Maria;XXXX;XXXX;XXXXX;10,1375910;XXXX;XXXX
11370;11370_A;Sebstian;XXXX;XXXX;XXXXX;6,0849080;XXXX;XXXX
11253;11253_B;Andrés;XXXX;XXXX;XXXXX;15,5527040;XXXX;XXXX
10019;10019_B;Maria;XXXX;XXXX;XXXXX;8,9626620;XXXX;XXXX
11148;11148_A;Sebstian;XXXX;XXXX;XXXXX;3,5911140;XXXX;XXXX
11148;11148_B;Andrés;XXXX;XXXX;XXXXX;0,9984180;XXXX;XXXX
9788;9788_A;Maria;XXXX;XXXX;XXXXX;28,3246350;XXXX;XXXX
9904;9904_B;Sebstian;XXXX;XXXX;XXXXX;5,4831480;XXXX;XXXX
10603;10603_A;Andrés;XXXX;XXXX;XXXXX;16,0890690;XXXX;XXXX
10905;10905;Maria;XXXX;XXXX;XXXXX;1,5453060;XXXX;XXXX
10922;10922;Sebstian;XXXX;XXXX;XXXXX;4,9623580;XXXX;XXXX
9977;9977_B;Andrés;XXXX;XXXX;XXXXX;5,2765570;XXXX;XXXX
10021;10021;Maria;XXXX;XXXX;XXXXX;6,9679970;XXXX;XXXX
11879;11879;Sebstian;XXXX;XXXX;XXXXX;5,1467910;XXXX;XXXX
10603;10603_B;Andrés;XXXX;XXXX;XXXXX;0,4805340;XXXX;XXXX
11890;11890_A;Maria;XXXX;XXXX;XXXXX;8,1003330;XXXX;XXXX
11890;11890_B;Sebstian;XXXX;XXXX;XXXXX;11,5086700;XXXX;XXXX
11890;11890_C;Andrés;XXXX;XXXX;XXXXX;1,7150030;XXXX;XXXX
11890;11890_D;Maria;XXXX;XXXX;XXXXX;0,9790230;XXXX;XXXX
11890;11890_E;Sebstian;XXXX;XXXX;XXXXX;0,7826900;XXXX;XXXX
11890;11890_F;Andrés;XXXX;XXXX;XXXXX;8,9718570;XXXX;XXXX
11890;11890_G;Maria;XXXX;XXXX;XXXXX;1,0391250;XXXX;XXXX
10909;10909_B;Sebstian;XXXX;XXXX;XXXXX;4,5466590;XXXX;XXXX
10909;10909_C;Andrés;XXXX;XXXX;XXXXX;4,3048200;XXXX;XXXX
11886;11886_B;Maria;XXXX;XXXX;XXXXX;2,5761200;XXXX;XXXX
11167;11167_A;Sebstian;XXXX;XXXX;XXXXX;2,4512690;XXXX;XXXX
11415;11415_B;Andrés;XXXX;XXXX;XXXXX;3,3743650;XXXX;XXXX
11415;11415_A;Maria;XXXX;XXXX;XXXXX;0,7500000;XXXX;XXXX
11846;11846_A;Sebstian;XXXX;XXXX;XXXXX;15,9897340;XXXX;XXXX
11846;11846_B;Andrés;XXXX;XXXX;XXXXX;25,1380910;XXXX;XXXX
2672;2672_B;Maria;XXXX;XXXX;XXXXX;3,8148360;XXXX;XXXX
10923;10923_A;Sebstian;XXXX;XXXX;XXXXX;2,4470640;XXXX;XXXX
10923;10923_B;Andrés;XXXX;XXXX;XXXXX;3,2037630;XXXX;XXXX
10923;10923_C;Maria;XXXX;XXXX;XXXXX;0,8830670;XXXX;XXXX
10923;10923_D;Sebstian;XXXX;XXXX;XXXXX;10,5976150;XXXX;XXXX
10236;10236_A;Andrés;XXXX;XXXX;XXXXX;20,8642260;XXXX;XXXX
10236;10236_B;Maria;XXXX;XXXX;XXXXX;5,0072790;XXXX;XXXX
10236;10236_C;Sebstian;XXXX;XXXX;XXXXX;4,5298060;XXXX;XXXX
10236;10236_D;Andrés;XXXX;XXXX;XXXXX;4,9013800;XXXX;XXXX
9977;9977_A;Maria;XXXX;XXXX;XXXXX;6,9235310;XXXX;XXXX
10923;10923_E;Sebstian;XXXX;XXXX;XXXXX;1,4970720;XXXX;XXXX
5707;5707_B;Andrés;XXXX;XXXX;XXXXX;2,2057310;XXXX;XXXX
6412;6412_A;Maria;XXXX;XXXX;XXXXX;0,7894200;XXXX;XXXX
6461;6461_B;Sebstian;XXXX;XXXX;XXXXX;2,0095270;XXXX;XXXX
6461;6461_A;Andrés;XXXX;XXXX;XXXXX;4,2325890;XXXX;XXXX
6422;6422;Maria;XXXX;XXXX;XXXXX;6,4210360;XXXX;XXXX
6411;6411;Sebstian;XXXX;XXXX;XXXXX;4,6245600;XXXX;XXXX
6688;6688_B;Andrés;XXXX;XXXX;XXXXX;0,3837200;XXXX;XXXX
6872;6872_A;Maria;XXXX;XXXX;XXXXX;0,7051380;XXXX;XXXX
6872;6872_B;Sebstian;XXXX;XXXX;XXXXX;0,4741680;XXXX;XXXX
6412;6412_B;Andrés;XXXX;XXXX;XXXXX;3,7127020;XXXX;XXXX
9889;9889_A;Maria;XXXX;XXXX;XXXXX;6,1338030;XXXX;XXXX
9889;9889_B;Sebstian;XXXX;XXXX;XXXXX;3,4603000;XXXX;XXXX
9876;9876_B;Andrés;XXXX;XXXX;XXXXX;1,9824190;XXXX;XXXX
9876;9876_C;Maria;XXXX;XXXX;XXXXX;1,6700970;XXXX;XXXX
9784;9784;Sebstian;XXXX;XXXX;XXXXX;9,0269180;XXXX;XXXX
11231;11231;Andrés;XXXX;XXXX;XXXXX;7,7966880;XXXX;XXXX
11114;11114;Maria;XXXX;XXXX;XXXXX;6,9893620;XXXX;XXXX
10695;10695;Sebstian;XXXX;XXXX;XXXXX;7,0714430;XXXX;XXXX
10678;10678_A;Andrés;XXXX;XXXX;XXXXX;1,9909730;XXXX;XXXX
10678;10678_B;Maria;XXXX;XXXX;XXXXX;2,1683410;XXXX;XXXX
10658;10658_A;Sebstian;XXXX;XXXX;XXXXX;1,8593720;XXXX;XXXX
10658;10658_B;Andrés;XXXX;XXXX;XXXXX;2,6272980;XXXX;XXXX
13255;13255;Maria;XXXX;XXXX;XXXXX;13,8768280;XXXX;XXXX
11861;11861_B;Sebstian;XXXX;XXXX;XXXXX;8,4833820;XXXX;XXXX
11861;11861_A;Andrés;XXXX;XXXX;XXXXX;14,5238570;XXXX;XXXX
11900;11900;Maria;XXXX;XXXX;XXXXX;18,6710080;XXXX;XXXX
10978;10978_A;Sebstian;XXXX;XXXX;XXXXX;5,9551010;XXXX;XXXX
10978;10978_B;Andrés;XXXX;XXXX;XXXXX;2,4934520;XXXX;XXXX
11178;11178_A;Maria;XXXX;XXXX;XXXXX;3,9739980;XXXX;XXXX
11178;11178_B;Sebstian;XXXX;XXXX;XXXXX;10,4334720;XXXX;XXXX
11832;11832_A;Andrés;XXXX;XXXX;XXXXX;6,3319010;XXXX;XXXX
11832;11832_C;Maria;XXXX;XXXX;XXXXX;1,4586370;XXXX;XXXX
11832;11832_B;Sebstian;XXXX;XXXX;XXXXX;8,2731090;XXXX;XXXX
11192;11192_A;Andrés;XXXX;XXXX;XXXXX;3,2948600;XXXX;XXXX
11192;11192_B;Maria;XXXX;XXXX;XXXXX;3,0928040;XXXX;XXXX
11903;11903_A;Sebstian;XXXX;XXXX;XXXXX;6,7930750;XXXX;XXXX
11903;11903_B;Andrés;XXXX;XXXX;XXXXX;0,6880850;XXXX;XXXX
11903;11903_C;Maria;XXXX;XXXX;XXXXX;2,1189040;XXXX;XXXX
11839;11839;Sebstian;XXXX;XXXX;XXXXX;6,5699550;XXXX;XXXX
11158;11158;Andrés;XXXX;XXXX;XXXXX;8,9794910;XXXX;XXXX
10228;10228_A;Maria;XXXX;XXXX;XXXXX;3,3250370;XXXX;XXXX
10228;10228_B;Sebstian;XXXX;XXXX;XXXXX;1,4970980;XXXX;XXXX
10061;10061_A;Andrés;XXXX;XXXX;XXXXX;3,3277360;XXXX;XXXX
10061;10061_B;Maria;XXXX;XXXX;XXXXX;1,9559630;XXXX;XXXX
10024;10024_A;Sebstian;XXXX;XXXX;XXXXX;1,3995170;XXXX;XXXX
10024;10024_B;Andrés;XXXX;XXXX;XXXXX;3,0575190;XXXX;XXXX
10644;10644_A;Maria;XXXX;XXXX;XXXXX;7,0861640;XXXX;XXXX
10644;10644_B;Sebstian;XXXX;XXXX;XXXXX;0,6290680;XXXX;XXXX
10800;10800_A;Andrés;XXXX;XXXX;XXXXX;2,1861510;XXXX;XXXX
10800;10800_B;Maria;XXXX;XXXX;XXXXX;2,6498450;XXXX;XXXX
10800;10800_C;Sebstian;XXXX;XXXX;XXXXX;0,3083630;XXXX;XXXX
10800;10800_D;Andrés;XXXX;XXXX;XXXXX;5,9517360;XXXX;XXXX
10162;10162;Maria;XXXX;XXXX;XXXXX;9,7582590;XXXX;XXXX
11639;11639_A;Sebstian;XXXX;XXXX;XXXXX;4,9619340;XXXX;XXXX
11639;11639_B;Andrés;XXXX;XXXX;XXXXX;0,6523790;XXXX;XXXX
11426;11426_A;Maria;XXXX;XXXX;XXXXX;4,1443380;XXXX;XXXX
11426;11426_B;Sebstian;XXXX;XXXX;XXXXX;0,7751320;XXXX;XXXX
10218;10218_A;Andrés;XXXX;XXXX;XXXXX;2,9562320;XXXX;XXXX
10218;10218_B;Maria;XXXX;XXXX;XXXXX;0,2263890;XXXX;XXXX
10218;10218_C;Sebstian;XXXX;XXXX;XXXXX;1,5740280;XXXX;XXXX
10218;10218_D;Andrés;XXXX;XXXX;XXXXX;1,5548450;XXXX;XXXX
10218;10218_E;Maria;XXXX;XXXX;XXXXX;2,3640500;XXXX;XXXX
11834;11834_A;Sebstian;XXXX;XXXX;XXXXX;11,3824060;XXXX;XXXX
11834;11834_B;Andrés;XXXX;XXXX;XXXXX;2,0067720;XXXX;XXXX
9203;9203_A;Maria;XXXX;XXXX;XXXXX;3,4374610;XXXX;XXXX
9203;9203_B;Sebstian;XXXX;XXXX;XXXXX;2,8723980;XXXX;XXXX
9261;9261;Andrés;XXXX;XXXX;XXXXX;4,5813310;XXXX;XXXX
10890;10890_B;Maria;XXXX;XXXX;XXXXX;1,7976680;XXXX;XXXX
12242;12242;Sebstian;XXXX;XXXX;XXXXX;4,8399370;XXXX;XXXX
11855;11855;Andrés;XXXX;XXXX;XXXXX;5,4719480;XXXX;XXXX
12061;12061;Maria;XXXX;XXXX;XXXXX;5,5296700;XXXX;XXXX
10000;10000;Sebstian;XXXX;XXXX;XXXXX;7,2837790;XXXX;XXXX
11713;11713;Andrés;XXXX;XXXX;XXXXX;4,3012380;XXXX;XXXX
9999;9999_A;Maria;XXXX;XXXX;XXXXX;3,0176900;XXXX;XXXX
9999;9999_B;Sebstian;XXXX;XXXX;XXXXX;2,6694430;XXXX;XXXX
10890;10890_A;Andrés;XXXX;XXXX;XXXXX;3,9374990;XXXX;XXXX
13270;13270_A;Maria;XXXX;XXXX;XXXXX;4,8392280;XXXX;XXXX
13270;13270_B;Sebstian;XXXX;XXXX;XXXXX;0,9677350;XXXX;XXXX
13263;13263_B;Andrés;XXXX;XXXX;XXXXX;4,7323650;XXXX;XXXX
13263;13263_A;Maria;XXXX;XXXX;XXXXX;2,8998400;XXXX;XXXX
11458;11458;Sebstian;XXXX;XXXX;XXXXX;6,9624300;XXXX;XXXX
9945;9945;Andrés;XXXX;XXXX;XXXXX;8,0688420;XXXX;XXXX
9791;9791_A;Maria;XXXX;XXXX;XXXXX;4,1166570;XXXX;XXXX
9791;9791_B;Sebstian;XXXX;XXXX;XXXXX;1,0200110;XXXX;XXXX
10799;10799_A;Andrés;XXXX;XXXX;XXXXX;2,0434200;XXXX;XXXX
10799;10799_B;Maria;XXXX;XXXX;XXXXX;0,9982650;XXXX;XXXX
11476;11476;Sebstian;XXXX;XXXX;XXXXX;4,1898130;XXXX;XXXX
9862;9862;Andrés;XXXX;XXXX;XXXXX;11,1978800;XXXX;XXXX
9854;9854;Maria;XXXX;XXXX;XXXXX;8,3024000;XXXX;XXXX
11112;11112;Sebstian;XXXX;XXXX;XXXXX;4,3365640;XXXX;XXXX
10263;10263;Andrés;XXXX;XXXX;XXXXX;4,6168350;XXXX;XXXX
9965;9965;Maria;XXXX;XXXX;XXXXX;5,0942380;XXXX;XXXX
13237;13237_B;Sebstian;XXXX;XXXX;XXXXX;0,4444460;XXXX;XXXX
13237;13237_A;Andrés;XXXX;XXXX;XXXXX;0,6461870;XXXX;XXXX
13242;13242;Maria;XXXX;XXXX;XXXXX;8,1505010;XXXX;XXXX
13250;13250;Sebstian;XXXX;XXXX;XXXXX;9,9842080;XXXX;XXXX
13238;13238_A;Andrés;XXXX;XXXX;XXXXX;3,6454510;XXXX;XXXX
13231;13231;Maria;XXXX;XXXX;XXXXX;6,2283790;XXXX;XXXX
13237;13237_D;Sebstian;XXXX;XXXX;XXXXX;2,4998330;XXXX;XXXX
13237;13237_C;Andrés;XXXX;XXXX;XXXXX;0,6873670;XXXX;XXXX
13238;13238_B;Maria;XXXX;XXXX;XXXXX;3,1068370;XXXX;XXXX
4991;4991_A;Sebstian;XXXX;XXXX;XXXXX;2,7678220;XXXX;XXXX
4991;4991_B;Andrés;XXXX;XXXX;XXXXX;1,8356280;XXXX;XXXX
9855;9855_A;Maria;XXXX;XXXX;XXXXX;3,9543060;XXXX;XXXX
9855;9855_B;Sebstian;XXXX;XXXX;XXXXX;1,4793680;XXXX;XXXX
9855;9855_C;Andrés;XXXX;XXXX;XXXXX;0,8912440;XXXX;XXXX
10001;10001_A;Maria;XXXX;XXXX;XXXXX;3,8153030;XXXX;XXXX
10001;10001_B;Sebstian;XXXX;XXXX;XXXXX;4,2322720;XXXX;XXXX
10001;10001_C;Andrés;XXXX;XXXX;XXXXX;3,2152950;XXXX;XXXX
10001;10001_D;Maria;XXXX;XXXX;XXXXX;0,4488270;XXXX;XXXX
10002;10002;Sebstian;XXXX;XXXX;XXXXX;6,7658180;XXXX;XXXX
10042;10042_D;Andrés;XXXX;XXXX;XXXXX;4,6026930;XXXX;XXXX
10042;10042_A;Maria;XXXX;XXXX;XXXXX;1,6906820;XXXX;XXXX
10042;10042_B;Sebstian;XXXX;XXXX;XXXXX;0,8036930;XXXX;XXXX
10042;10042_C;Andrés;XXXX;XXXX;XXXXX;0,7790480;XXXX;XXXX
10080;10080_A;Maria;XXXX;XXXX;XXXXX;6,3685650;XXXX;XXXX
10080;10080_B;Sebstian;XXXX;XXXX;XXXXX;2,6543520;XXXX;XXXX
10680;10680_A;Andrés;XXXX;XXXX;XXXXX;5,5592790;XXXX;XXXX
9992;9992_A;Maria;XXXX;XXXX;XXXXX;6,4288310;XXXX;XXXX
9992;9992_B;Sebstian;XXXX;XXXX;XXXXX;2,7634490;XXXX;XXXX
11326;11326_A;Andrés;XXXX;XXXX;XXXXX;2,9757310;XXXX;XXXX
11326;11326_B;Maria;XXXX;XXXX;XXXXX;2,0373790;XXXX;XXXX
10869;10869_C;Sebstian;XXXX;XXXX;XXXXX;3,7360460;XXXX;XXXX
10869;10869_B;Andrés;XXXX;XXXX;XXXXX;0,5527920;XXXX;XXXX
10869;10869_A;Maria;XXXX;XXXX;XXXXX;1,0088370;XXXX;XXXX
11433;11433_A;Sebstian;XXXX;XXXX;XXXXX;4,4477580;XXXX;XXXX
11433;11433_B;Andrés;XXXX;XXXX;XXXXX;2,9413240;XXXX;XXXX
11836;11836_A;Maria;XXXX;XXXX;XXXXX;0,6895590;XXXX;XXXX
11836;11836_B;Sebstian;XXXX;XXXX;XXXXX;2,1452150;XXXX;XXXX
11836;11836_C;Andrés;XXXX;XXXX;XXXXX;1,2494740;XXXX;XXXX
11836;11836_D;Maria;XXXX;XXXX;XXXXX;1,0907370;XXXX;XXXX
11701;11701_A;Sebstian;XXXX;XXXX;XXXXX;1,1332950;XXXX;XXXX
11701;11701_B;Andrés;XXXX;XXXX;XXXXX;0,6371960;XXXX;XXXX
10940;10940;Maria;XXXX;XXXX;XXXXX;6,3512920;XXXX;XXXX
11464;11464_B;Sebstian;XXXX;XXXX;XXXXX;2,0625930;XXXX;XXXX
9832;9832_B;Andrés;XXXX;XXXX;XXXXX;1,0711460;XXXX;XXXX
9832;9832_C;Maria;XXXX;XXXX;XXXXX;2,3303560;XXXX;XXXX
10849;10849_A;Sebstian;XXXX;XXXX;XXXXX;1,7468690;XXXX;XXXX
10849;10849_B;Andrés;XXXX;XXXX;XXXXX;6,8518120;XXXX;XXXX
10849;10849_C;Maria;XXXX;XXXX;XXXXX;2,0715230;XXXX;XXXX
11145;11145_A;Sebstian;XXXX;XXXX;XXXXX;1,2562410;XXXX;XXXX
11145;11145_C;Andrés;XXXX;XXXX;XXXXX;0,5339400;XXXX;XXXX
11145;11145_B;Maria;XXXX;XXXX;XXXXX;1,3461900;XXXX;XXXX
11145;11145_D;Sebstian;XXXX;XXXX;XXXXX;3,9985320;XXXX;XXXX
11420;11420_A;Andrés;XXXX;XXXX;XXXXX;11,9095010;XXXX;XXXX
11420;11420_B;Maria;XXXX;XXXX;XXXXX;7,4056600;XXXX;XXXX
11420;11420_C;Sebstian;XXXX;XXXX;XXXXX;2,5856950;XXXX;XXXX
11420;11420_D;Andrés;XXXX;XXXX;XXXXX;4,0337520;XXXX;XXXX
12046;12046_B;Maria;XXXX;XXXX;XXXXX;2,0091480;XXXX;XXXX
12046;12046_A;Sebstian;XXXX;XXXX;XXXXX;2,8074930;XXXX;XXXX
12180;12180;Andrés;XXXX;XXXX;XXXXX;4,2841200;XXXX;XXXX
12718;12718_A;Maria;XXXX;XXXX;XXXXX;3,7653390;XXXX;XXXX
12718;12718_B;Sebstian;XXXX;XXXX;XXXXX;1,2950760;XXXX;XXXX
13274;13274;Andrés;XXXX;XXXX;XXXXX;9,9752980;XXXX;XXXX
6473;6473_A;Maria;XXXX;XXXX;XXXXX;2,6430420;XXXX;XXXX
6473;6473_B;Sebstian;XXXX;XXXX;XXXXX;1,4013430;XXXX;XXXX
9381;9381_B;Andrés;XXXX;XXXX;XXXXX;4,4978520;XXXX;XXXX
9381;9381_A;Maria;XXXX;XXXX;XXXXX;4,6692890;XXXX;XXXX
9859;9859_B;Sebstian;XXXX;XXXX;XXXXX;0,9263580;XXXX;XXXX
2000;2000_A;Andrés;XXXX;XXXX;XXXXX;2,9807900;XXXX;XXXX
9779;9779_B;Maria;XXXX;XXXX;XXXXX;2,8072510;XXXX;XXXX
9779;9779_A;Sebstian;XXXX;XXXX;XXXXX;3,0690220;XXXX;XXXX
12802;12802;Andrés;XXXX;XXXX;XXXXX;4,5327100;XXXX;XXXX
1643;1643_A;Maria;XXXX;XXXX;XXXXX;4,4260410;XXXX;XXXX
1643;1643_B;Sebstian;XXXX;XXXX;XXXXX;0,3464670;XXXX;XXXX
2778;2778;Andrés;XXXX;XXXX;XXXXX;4,0094820;XXXX;XXXX
6005;6005_A;Maria;XXXX;XXXX;XXXXX;1,7738500;XXXX;XXXX
6005;6005_B;Sebstian;XXXX;XXXX;XXXXX;3,1206940;XXXX;XXXX
5864;5864_A;Andrés;XXXX;XXXX;XXXXX;3,1437460;XXXX;XXXX
5864;5864_B;Maria;XXXX;XXXX;XXXXX;1,0411710;XXXX;XXXX
6349;6349_A;Sebstian;XXXX;XXXX;XXXXX;0,8376910;XXXX;XXXX
6349;6349_B;Andrés;XXXX;XXXX;XXXXX;1,8593230;XXXX;XXXX
6890;6890;Maria;XXXX;XXXX;XXXXX;1,9439100;XXXX;XXXX
3315;3315_A;Sebstian;XXXX;XXXX;XXXXX;2,6428450;XXXX;XXXX
3315;3315_B;Andrés;XXXX;XXXX;XXXXX;1,3311630;XXXX;XXXX
3315;3315_C;Maria;XXXX;XXXX;XXXXX;1,9941870;XXXX;XXXX
4656;4656;Sebstian;XXXX;XXXX;XXXXX;2,7538540;XXXX;XXXX
9769;9769_D;Andrés;XXXX;XXXX;XXXXX;3,4125620;XXXX;XXXX
9769;9769_C;Maria;XXXX;XXXX;XXXXX;2,7650870;XXXX;XXXX
9769;9769_B;Sebstian;XXXX;XXXX;XXXXX;3,5061310;XXXX;XXXX
9769;9769_A;Andrés;XXXX;XXXX;XXXXX;12,0281450;XXXX;XXXX
9769;9769_H;Maria;XXXX;XXXX;XXXXX;17,6397800;XXXX;XXXX
9769;9769_G;Sebstian;XXXX;XXXX;XXXXX;3,9826740;XXXX;XXXX
9769;9769_F;Andrés;XXXX;XXXX;XXXXX;14,6839620;XXXX;XXXX
9769;9769_E;Maria;XXXX;XXXX;XXXXX;14,6277160;XXXX;XXXX
9769;9769_I;Sebstian;XXXX;XXXX;XXXXX;15,3268300;XXXX;XXXX
9769;9769_K;Andrés;XXXX;XXXX;XXXXX;9,6704930;XXXX;XXXX
9769;9769_J;Maria;XXXX;XXXX;XXXXX;9,6083980;XXXX;XXXX
9769;9769_L;Sebstian;XXXX;XXXX;XXXXX;1,4858780;XXXX;XXXX
9769;9769_M;Andrés;XXXX;XXXX;XXXXX;1,1283020;XXXX;XXXX
13282;13282_A;Maria;XXXX;XXXX;XXXXX;0,7098870;XXXX;XXXX
13232;13232_B;Sebstian;XXXX;XXXX;XXXXX;0,4600750;XXXX;XXXX
13232;13232_A;Andrés;XXXX;XXXX;XXXXX;3,9257100;XXXX;XXXX
12228;12228;Maria;XXXX;XXXX;XXXXX;4,0276290;XXXX;XXXX
12167;12167_C;Sebstian;XXXX;XXXX;XXXXX;1,1136880;XXXX;XXXX
12167;12167_B;Andrés;XXXX;XXXX;XXXXX;2,0432260;XXXX;XXXX
12167;12167_A;Maria;XXXX;XXXX;XXXXX;1,5507030;XXXX;XXXX
11870;11870;Sebstian;XXXX;XXXX;XXXXX;2,6539960;XXXX;XXXX
11808;11808;Andrés;XXXX;XXXX;XXXXX;3,2974920;XXXX;XXXX
11531;11531;Maria;XXXX;XXXX;XXXXX;3,8734330;XXXX;XXXX
11704;11704_A;Sebstian;XXXX;XXXX;XXXXX;1,0475390;XXXX;XXXX
11704;11704_B;Andrés;XXXX;XXXX;XXXXX;2,6767380;XXXX;XXXX
11704;11704_C;Maria;XXXX;XXXX;XXXXX;0,4103940;XXXX;XXXX
11603;11603_A;Sebstian;XXXX;XXXX;XXXXX;9,2240450;XXXX;XXXX
11603;11603_B;Andrés;XXXX;XXXX;XXXXX;2,5660250;XXXX;XXXX
11887;11887;Maria;XXXX;XXXX;XXXXX;26,5053560;XXXX;XXXX
11876;11876_A;Sebstian;XXXX;XXXX;XXXXX;3,0662150;XXXX;XXXX
11876;11876_B;Andrés;XXXX;XXXX;XXXXX;1,5748870;XXXX;XXXX
11431;11431_A;Maria;XXXX;XXXX;XXXXX;3,0836530;XXXX;XXXX
11431;11431_B;Sebstian;XXXX;XXXX;XXXXX;2,8674960;XXXX;XXXX
11431;11431_C;Andrés;XXXX;XXXX;XXXXX;0,9359460;XXXX;XXXX
11431;11431_D;Maria;XXXX;XXXX;XXXXX;2,1301710;XXXX;XXXX
11424;11424_A;Sebstian;XXXX;XXXX;XXXXX;5,9870810;XXXX;XXXX
11424;11424_B;Andrés;XXXX;XXXX;XXXXX;1,2840440;XXXX;XXXX
11424;11424_C;Maria;XXXX;XXXX;XXXXX;1,0893030;XXXX;XXXX
11423;11423_A;Sebstian;XXXX;XXXX;XXXXX;8,6609070;XXXX;XXXX
11423;11423_B;Andrés;XXXX;XXXX;XXXXX;0,1631320;XXXX;XXXX
11423;11423_C;Maria;XXXX;XXXX;XXXXX;1,3957210;XXXX;XXXX
11422;11422_A;Sebstian;XXXX;XXXX;XXXXX;3,3186450;XXXX;XXXX
11422;11422_B;Andrés;XXXX;XXXX;XXXXX;2,8333780;XXXX;XXXX
11392;11392;Maria;XXXX;XXXX;XXXXX;2,8338350;XXXX;XXXX
11343;11343;Sebstian;XXXX;XXXX;XXXXX;5,1229220;XXXX;XXXX
11273;11273_A;Andrés;XXXX;XXXX;XXXXX;5,2797660;XXXX;XXXX
11273;11273_B;Maria;XXXX;XXXX;XXXXX;0,9980330;XXXX;XXXX
11272;11272;Sebstian;XXXX;XXXX;XXXXX;4,2788120;XXXX;XXXX
11132;11132;Andrés;XXXX;XXXX;XXXXX;5,1739170;XXXX;XXXX
10938;10938_A;Maria;XXXX;XXXX;XXXXX;1,3415000;XXXX;XXXX
10938;10938_B;Sebstian;XXXX;XXXX;XXXXX;0,2556850;XXXX;XXXX
10938;10938_C;Andrés;XXXX;XXXX;XXXXX;4,7108310;XXXX;XXXX
10938;10938_D;Maria;XXXX;XXXX;XXXXX;1,2156050;XXXX;XXXX
10938;10938_E;Sebstian;XXXX;XXXX;XXXXX;0,3681720;XXXX;XXXX
10938;10938_F;Andrés;XXXX;XXXX;XXXXX;0,5098910;XXXX;XXXX
10786;10786_B;Maria;XXXX;XXXX;XXXXX;1,0164040;XXXX;XXXX
10786;10786_A;Sebstian;XXXX;XXXX;XXXXX;0,6534140;XXXX;XXXX
10786;10786_D;Andrés;XXXX;XXXX;XXXXX;1,9925140;XXXX;XXXX
10786;10786_C;Maria;XXXX;XXXX;XXXXX;1,9741210;XXXX;XXXX
10786;10786_E;Sebstian;XXXX;XXXX;XXXXX;1,4844840;XXXX;XXXX
10782;10782;Andrés;XXXX;XXXX;XXXXX;7,1473300;XXXX;XXXX
10778;10778;Maria;XXXX;XXXX;XXXXX;5,0854710;XXXX;XXXX
11876;11876_C;Sebstian;XXXX;XXXX;XXXXX;2,4476480;XXXX;XXXX
11876;11876_D;Andrés;XXXX;XXXX;XXXXX;2,0777960;XXXX;XXXX
10665;10665_A;Maria;XXXX;XXXX;XXXXX;3,5358700;XXXX;XXXX
10665;10665_B;Sebstian;XXXX;XXXX;XXXXX;2,5157240;XXXX;XXXX
10642;10642_A;Andrés;XXXX;XXXX;XXXXX;4,4281970;XXXX;XXXX
10642;10642_B;Maria;XXXX;XXXX;XXXXX;3,5607950;XXXX;XXXX
10642;10642_C;Sebstian;XXXX;XXXX;XXXXX;1,5123810;XXXX;XXXX
10641;10641_A;Andrés;XXXX;XXXX;XXXXX;2,2187000;XXXX;XXXX
10641;10641_B;Maria;XXXX;XXXX;XXXXX;0,4118500;XXXX;XXXX
